epoch,avg_r,loss
1,-641.479999999964,0.5056129693984985
2,-616.9729999999632,0.40013810992240906
3,-601.568999999954,0.3794999420642853
4,-483.2709999999732,0.4858171045780182
5,-460.49099999995923,0.2970077097415924
6,-455.3739999999687,0.6010859608650208
7,-496.0909999999795,0.32508179545402527
8,-470.1409999999758,0.27115771174430847
9,-483.13199999996925,0.3997553884983063
10,-447.6619999999654,0.29854652285575867
11,-378.02199999997686,0.5438731908798218
12,-328.9259999999844,0.49016040563583374
13,-363.1339999999784,0.35571494698524475
14,-307.6499999999894,0.43461453914642334
15,-299.15299999998734,0.3479701578617096
16,-256.1119999999914,0.3040436804294586
17,-260.0619999999918,0.24902701377868652
18,-250.35699999999025,0.36210617423057556
19,-213.40499999999906,0.2931677997112274
20,-222.3369999999958,0.3800866901874542
21,-222.51599999999843,0.19295397400856018
22,-209.03100000000032,0.2715858221054077
23,-205.2790000000007,0.3275218904018402
24,-206.74700000000183,0.26275697350502014
25,-203.1470000000025,0.21269595623016357
26,-201.79800000000034,0.33710721135139465
27,-186.03200000000132,0.16011396050453186
28,-189.93100000000462,0.3874363601207733
29,-184.20900000000464,0.18233159184455872
30,-201.15500000000029,0.23208753764629364
31,-193.9450000000002,0.2721657156944275
32,-180.2320000000051,0.2714274525642395
33,-176.64300000000623,0.345897912979126
34,-189.7530000000045,0.29668885469436646
35,-169.07500000000655,0.3379618525505066
36,-173.05800000000704,0.35074350237846375
37,-170.96800000000542,0.2844892740249634
38,-168.10200000000742,0.25492364168167114
39,-174.28300000000584,0.2425164133310318
40,-161.92700000000795,0.13763268291950226
41,-179.88500000000582,0.17409567534923553
42,-179.86400000000464,0.35552799701690674
43,-174.27300000000545,0.29809480905532837
44,-163.33900000000952,0.25907716155052185
45,-152.65800000000905,0.09396001696586609
46,-152.02100000000905,0.24940252304077148
47,-151.40600000000862,0.2568156123161316
48,-149.35200000000887,0.16539081931114197
49,-149.63000000000795,0.3120458722114563
50,-149.27300000000818,0.21883517503738403
51,-138.70500000000666,0.3231728672981262
52,-138.82700000000813,0.1665496677160263
53,-139.50800000000737,0.33468735218048096
54,-146.8950000000077,0.16330987215042114
55,-135.79000000000798,0.24615329504013062
56,-148.94300000001013,0.09715679287910461
57,-148.72700000000737,0.5310985445976257
58,-128.26200000000586,0.06745848804712296
59,-120.9440000000068,0.28505071997642517
60,-123.62800000000964,0.04956810921430588
61,-122.45500000000766,0.26592913269996643
62,-122.16100000000576,0.34803926944732666
63,-110.12500000000638,0.403015673160553
64,-108.8340000000058,0.1747645139694214
65,-109.92200000000577,0.11012041568756104
66,-109.34200000000543,0.2030600905418396
67,-101.47400000000489,0.35329946875572205
68,-99.0590000000043,0.25036320090293884
69,-100.6190000000046,0.2887362241744995
70,-94.91800000000453,0.16634972393512726
71,-93.85700000000502,0.20608696341514587
72,-91.81000000000448,0.1318591833114624
73,-87.58500000000504,0.3018644452095032
74,-85.37300000000468,0.0861932635307312
75,-84.1310000000027,0.2038649320602417
76,-82.22900000000391,0.11560489982366562
77,-82.29400000000405,0.2645770311355591
78,-82.50200000000451,0.07253929227590561
79,-78.63300000000326,0.21285706758499146
80,-78.94800000000372,0.14530262351036072
81,-78.25000000000543,0.2322516143321991
82,-76.45200000000293,0.13615581393241882
83,-76.42100000000461,0.22531573474407196
84,-77.51500000000401,0.36255577206611633
85,-73.52800000000295,0.1914023905992508
86,-76.60400000000367,0.16177763044834137
87,-75.09900000000371,0.31350383162498474
88,-74.21200000000348,0.12153493613004684
89,-74.88400000000492,0.20846430957317352
90,-75.23300000000316,0.12893348932266235
91,-76.12600000000447,0.20258843898773193
92,-73.46300000000404,0.1854514330625534
93,-73.58900000000357,0.02094569057226181
94,-74.40100000000369,0.18079888820648193
95,-75.19700000000383,0.2676403820514679
96,-73.0480000000032,0.11725091934204102
97,-69.908000000003,0.2624761760234833
98,-69.23500000000305,0.15428000688552856
99,-69.47600000000243,0.14724211394786835
100,-68.02600000000277,0.21698950231075287
101,-70.29500000000306,0.0633261501789093
102,-72.75600000000377,0.25542905926704407
103,-69.73300000000387,0.06389662623405457
104,-70.77800000000245,0.06279603391885757
105,-71.11400000000367,0.13971726596355438
106,-68.30400000000266,0.024171609431505203
107,-71.2750000000041,0.26436737179756165
108,-69.62800000000334,0.07711030542850494
109,-68.977000000003,0.24046030640602112
110,-65.97200000000305,0.07968881726264954
111,-69.10900000000352,0.133245587348938
112,-68.7470000000039,0.13322946429252625
113,-67.84700000000413,0.23724216222763062
114,-68.83900000000473,0.23892298340797424
115,-67.58100000000407,0.17999915778636932
116,-67.15400000000317,0.16885554790496826
117,-65.36500000000318,0.13588476181030273
118,-65.13900000000339,0.13197936117649078
119,-66.7000000000024,0.09969955682754517
120,-67.50100000000386,0.19005122780799866
121,-65.19400000000222,-0.0042085424065589905
122,-66.21400000000253,0.10628645867109299
123,-64.165000000004,0.08470793068408966
124,-65.28100000000396,0.10906687378883362
125,-65.3030000000033,0.1733970195055008
126,-65.14500000000241,0.1133890450000763
127,-61.717000000002564,0.21382062137126923
128,-62.236000000003514,0.14979031682014465
129,-61.719000000002616,0.10851426422595978
130,-63.28600000000322,0.251958429813385
131,-61.724000000002796,0.133165180683136
132,-62.8240000000025,0.11344948410987854
133,-63.74200000000412,0.1051332950592041
134,-60.85400000000257,0.3192036747932434
135,-63.8280000000037,0.01851792261004448
136,-62.09700000000203,0.10835780948400497
137,-62.63100000000225,0.21027691662311554
138,-61.75600000000209,0.19395457208156586
139,-62.50000000000296,0.10853520035743713
140,-62.7790000000023,0.19211754202842712
141,-60.82000000000247,0.033307842910289764
142,-60.76500000000324,0.18251805007457733
143,-62.22400000000378,0.181134894490242
144,-59.587000000002305,0.0699247419834137
145,-57.78700000000287,0.19395659863948822
146,-58.748000000002946,0.22860664129257202
147,-61.023000000002085,0.15007945895195007
148,-59.8720000000031,0.0873609110713005
149,-58.696000000003515,0.14415962994098663
150,-59.824000000003416,0.25655484199523926
151,-58.90500000000299,0.2717377245426178
152,-60.043000000004106,0.2083471119403839
153,-56.7300000000028,0.1712130904197693
154,-58.386000000003676,-0.022461116313934326
155,-57.038000000001595,0.2153758704662323
156,-56.88400000000167,0.12153718620538712
157,-58.808000000003965,0.13649538159370422
158,-58.213000000003255,0.23105812072753906
159,-58.074000000002115,0.2057202160358429
160,-60.12200000000478,0.26055407524108887
161,-57.108000000003166,0.04934344068169594
162,-55.78600000000214,0.17488886415958405
163,-56.17600000000133,0.20375192165374756
164,-55.646000000003426,0.12413037568330765
165,-54.37700000000129,0.051090046763420105
166,-54.7010000000025,0.1219627633690834
167,-56.64500000000348,0.20612917840480804
168,-57.13700000000235,0.1059085875749588
169,-58.75500000000329,0.17127566039562225
170,-58.17400000000285,0.20838086307048798
171,-59.7350000000052,0.05655565857887268
172,-55.66100000000166,0.180983766913414
173,-55.339000000001214,0.04421065002679825
174,-55.28900000000146,0.17006516456604004
175,-55.5540000000037,0.07455715537071228
176,-53.39800000000198,0.1033935695886612
177,-54.572000000003214,0.06834853440523148
178,-53.616000000000795,-0.02479742094874382
179,-53.242000000000836,0.0804491937160492
180,-54.73600000000198,0.11283674836158752
181,-53.0980000000008,0.04320487007498741
182,-53.96600000000034,0.09022117406129837
183,-50.64599999999954,0.13401544094085693
184,-53.22100000000247,0.1817888617515564
185,-54.15100000000134,0.041127607226371765
186,-54.5720000000017,0.12067897617816925
187,-52.35600000000221,0.13547679781913757
