epoch,avg_r,loss
1,-644.822999999971,0.533592939376831
2,-672.0619999999752,0.3899074196815491
3,-605.8699999999669,0.30943968892097473
4,-549.547999999953,0.4433012008666992
5,-530.3609999999701,0.42619088292121887
6,-417.1729999999888,0.31912118196487427
7,-380.0909999999804,0.43230149149894714
8,-314.3969999999848,0.32505378127098083
9,-303.7159999999824,0.35469844937324524
10,-260.2169999999892,0.34454819560050964
11,-263.2509999999869,0.2401691973209381
12,-227.87899999999587,0.15002329647541046
13,-219.82500000000036,0.3450329303741455
14,-199.37200000000132,0.24171608686447144
15,-195.86799999999982,0.3397650718688965
16,-195.148999999998,0.3614162802696228
17,-178.60700000000384,0.4039827585220337
18,-172.10200000000546,0.24090784788131714
19,-173.04300000000768,0.2611738443374634
20,-165.20100000000977,0.18364785611629486
21,-164.21400000000875,0.17500999569892883
22,-154.452000000005,0.20535549521446228
23,-159.22300000000956,0.20445889234542847
24,-143.56900000000874,0.3467997908592224
25,-137.8410000000084,0.042599309235811234
26,-134.64200000000966,0.1332540065050125
27,-132.25400000000636,0.08988656103610992
28,-118.21300000000866,0.2468775510787964
29,-120.84100000000602,0.35034647583961487
30,-108.67500000000562,0.1615617871284485
31,-100.28400000000862,0.2549751102924347
32,-96.30300000000645,0.00885893777012825
33,-87.98900000000408,0.24659916758537292
34,-86.06500000000494,0.05353907123208046
35,-87.08700000000364,-0.08487424999475479
36,-81.26600000000658,0.35053327679634094
37,-79.02400000000321,0.18832579255104065
38,-77.54400000000538,0.08293014764785767
39,-71.33500000000437,0.23034603893756866
40,-74.72100000000452,0.1774764508008957
41,-71.44200000000444,0.17145943641662598
42,-69.477000000005,0.16607701778411865
43,-69.04000000000373,0.10283714532852173
44,-67.42600000000256,0.12444724142551422
45,-62.96200000000276,0.15763512253761292
46,-62.56700000000351,0.10531704872846603
47,-64.55800000000262,0.1259196549654007
48,-61.484000000003654,0.00829581543803215
49,-65.27800000000373,-0.09895722568035126
50,-63.16700000000252,0.2123110294342041
51,-61.747000000002664,0.02967173233628273
52,-62.96200000000295,0.04427165538072586
53,-63.92100000000378,0.04338885098695755
54,-60.78500000000326,0.17925144731998444
55,-58.63100000000344,0.2833426892757416
56,-63.76900000000515,-0.07121548056602478
57,-62.09600000000286,0.04850845783948898
58,-59.00300000000284,0.3122762441635132
59,-59.158000000001266,0.030779637396335602
60,-59.135000000001654,0.10423145443201065
61,-58.22500000000123,0.03163394331932068
62,-58.92300000000312,0.17158488929271698
63,-59.2530000000009,0.10106474906206131
64,-58.930000000002465,0.10151028633117676
65,-62.052000000003865,0.0016495026648044586
66,-59.17300000000299,0.13993558287620544
67,-59.8650000000041,0.09084604680538177
68,-59.46000000000205,0.07984531670808792
69,-58.60300000000203,0.1424916684627533
70,-57.51900000000317,0.07846657186746597
71,-59.555000000003666,0.016933362931013107
72,-59.00300000000353,0.07520551979541779
73,-59.75500000000287,0.12828762829303741
74,-59.90200000000196,0.10303063690662384
75,-58.058000000003005,0.06770297884941101
76,-60.5190000000044,0.05546483024954796
77,-59.63100000000239,0.08136418461799622
78,-60.17800000000353,0.13738669455051422
79,-54.97300000000163,0.19132740795612335
80,-56.20100000000329,0.059131965041160583
81,-59.17800000000324,0.09830306470394135
82,-57.958000000001796,0.11045471578836441
83,-57.911000000002595,0.034096717834472656
84,-56.78100000000394,0.14258524775505066
85,-59.164000000002595,-0.007433231920003891
86,-58.788000000002,0.15371887385845184
87,-55.70000000000048,0.1747245490550995
88,-55.504000000002385,0.05288644880056381
89,-55.90400000000376,0.1624341756105423
90,-55.450000000001246,0.2156974971294403
91,-54.03900000000228,0.046609945595264435
92,-52.09400000000069,0.15781152248382568
93,-56.973000000000695,0.016487330198287964
94,-54.29000000000175,0.2123594880104065
95,-57.25300000000252,0.003050517290830612
96,-54.893000000002786,0.1649947613477707
97,-56.629000000002705,0.07385861128568649
98,-54.768000000003234,0.13766756653785706
99,-56.104000000002614,0.13910168409347534
100,-56.50000000000256,0.1340492218732834
101,-56.51700000000199,0.09093568474054337
102,-55.13700000000245,0.07131433486938477
103,-57.52200000000129,0.0391496978700161
104,-57.2770000000027,0.08933202922344208
105,-56.860000000001904,0.101045623421669
106,-56.27300000000192,0.11099167168140411
107,-54.429000000002006,0.1735028624534607
108,-57.33500000000295,0.17738482356071472
109,-51.26000000000127,0.18637211620807648
110,-52.32800000000024,-0.022133249789476395
111,-51.66500000000131,0.2554331421852112
112,-55.39500000000114,-0.10104454308748245
113,-56.55000000000303,0.14657074213027954
114,-53.98400000000112,0.13506069779396057
115,-53.62500000000128,0.1082744225859642
116,-54.708000000001505,0.08814728260040283
117,-51.943000000000495,0.10097108781337738
118,-52.02600000000095,0.2131895273923874
119,-52.733000000002264,0.017310939729213715
120,-51.886999999999986,0.04898558557033539
121,-47.520999999998494,0.262653648853302
122,-53.346000000001595,0.1942025125026703
123,-49.6389999999989,0.14377500116825104
124,-50.256999999999536,0.18731755018234253
125,-49.06700000000005,0.2366907000541687
126,-48.88799999999839,0.10126519948244095
127,-49.844000000000385,0.15837721526622772
128,-51.246000000000194,0.1282675415277481
129,-50.53600000000037,0.1838569939136505
130,-52.14500000000082,0.16321179270744324
131,-48.02599999999873,0.15525506436824799
132,-52.23600000000212,0.13760942220687866
133,-51.86600000000164,0.06959889829158783
134,-47.81299999999891,0.1921381801366806
135,-47.283999999999715,0.1805577278137207
136,-46.35599999999856,0.2544090449810028
137,-48.1259999999982,0.13572001457214355
138,-49.595999999999776,0.07856857776641846
139,-47.94999999999904,0.1057206243276596
140,-47.04299999999883,0.026883624494075775
141,-45.238999999998406,0.19460420310497284
142,-44.58699999999819,0.03263401985168457
143,-45.959999999998836,0.08742807805538177
144,-43.55199999999805,0.2002069652080536
145,-43.263999999997644,0.07414890825748444
146,-44.07299999999633,0.10042363405227661
147,-45.078999999998025,0.2675546407699585
148,-40.829999999995756,-0.003176536411046982
149,-41.583999999996514,0.17573514580726624
150,-41.07999999999616,0.13471642136573792
151,-43.52599999999662,0.1823740005493164
152,-43.89499999999738,0.22466419637203217
153,-41.32399999999581,0.06005852669477463
154,-41.578999999996775,0.20531898736953735
155,-44.8119999999962,0.12199737131595612
156,-44.11799999999691,0.1642729640007019
157,-40.442999999995756,0.2734067142009735
158,-45.21899999999881,0.1856033205986023
159,-43.41099999999623,0.18683089315891266
160,-42.98399999999616,0.2022724747657776
161,-44.952999999997466,0.25387561321258545
162,-42.98299999999702,0.142556294798851
163,-43.46999999999771,0.16717647016048431
164,-45.291999999998325,0.27533724904060364
165,-46.28199999999829,0.15779657661914825
166,-42.609999999996816,0.24725741147994995
167,-43.374999999997655,0.21477508544921875
168,-40.47299999999532,0.20288029313087463
169,-40.660999999995724,0.01889754831790924
170,-39.14499999999637,0.2930890917778015
171,-40.57499999999579,0.14281770586967468
172,-42.66799999999586,0.10555778443813324
173,-43.767999999998025,0.326511412858963
174,-39.59599999999613,0.1810503751039505
175,-39.47499999999611,0.13786737620830536
176,-36.58199999999606,0.2698823809623718
177,-37.67699999999645,0.17488780617713928
178,-37.51299999999634,0.141749307513237
179,-38.18399999999626,0.3076213300228119
180,-34.344999999996524,0.28753942251205444
181,-36.02099999999667,0.12453123927116394
182,-39.12299999999634,0.16890856623649597
183,-35.22299999999625,0.16808481514453888
184,-34.40599999999595,0.18811500072479248
185,-36.11699999999615,0.1793820858001709
186,-38.36299999999605,0.12004800885915756
187,-38.259999999996026,0.263304203748703
188,-32.6599999999964,0.10451126098632812
189,-34.72499999999636,0.11504846811294556
190,-33.33299999999579,0.14989294111728668
191,-35.57799999999584,0.24959000945091248
192,-33.80899999999579,0.1994120180606842
193,-35.46099999999572,0.2207237333059311
194,-33.37299999999611,0.1922985017299652
195,-36.25199999999594,0.13522978127002716
196,-34.48399999999628,0.17413359880447388
197,-33.461999999995534,0.17533354461193085
198,-33.651999999996214,0.11289443075656891
199,-35.13399999999601,0.24847713112831116
200,-35.14699999999559,0.25595322251319885
201,-32.50599999999616,0.207503080368042
202,-35.333999999996,0.23606181144714355
203,-33.02599999999663,0.07274039089679718
204,-35.58499999999644,0.245585635304451
205,-35.488999999995706,0.19116444885730743
206,-33.91199999999554,0.17119908332824707
207,-32.705999999996386,0.11109153181314468
208,-32.092999999995925,0.20772995054721832
209,-37.234999999995765,0.08104395121335983
210,-34.33299999999608,0.19786523282527924
211,-34.10399999999578,0.07720310986042023
212,-33.21699999999596,0.29790785908699036
213,-35.11199999999598,0.21065041422843933
214,-34.81599999999664,0.2597924768924713
215,-32.949999999996145,0.19595927000045776
216,-31.9539999999966,0.159823477268219
217,-33.135999999996756,0.16444993019104004
218,-34.351999999995726,0.23944036662578583
219,-32.56899999999576,0.2012271136045456
220,-34.10099999999614,0.27957403659820557
221,-32.09499999999592,0.25848111510276794
222,-32.34899999999588,0.04129204899072647
223,-34.642999999996206,0.2273441106081009
224,-31.653999999995612,0.22323912382125854
225,-32.18999999999631,0.15341103076934814
226,-33.62999999999536,0.228389710187912
227,-33.229999999996956,0.008218307048082352
228,-31.86399999999665,0.32362478971481323
229,-32.41699999999666,0.09370724856853485
230,-31.44199999999567,0.2129010111093521
231,-31.955999999996116,0.0999499261379242
232,-32.11699999999622,0.1905105710029602
233,-34.93299999999666,0.1332378089427948
234,-31.509999999996356,0.19228234887123108
235,-28.96799999999627,0.23759277164936066
236,-34.77599999999584,0.14842143654823303
237,-31.278999999996127,0.2563144862651825
238,-30.943999999996805,0.13391274213790894
239,-33.23299999999571,0.2420870065689087
240,-32.104999999996245,0.1859504133462906
241,-31.67799999999643,0.19807863235473633
242,-31.49499999999651,0.27404510974884033
243,-33.262999999995806,0.2832089960575104
244,-32.40499999999653,0.16770489513874054
245,-31.798999999996514,0.20253965258598328
246,-30.469999999996258,0.18034079670906067
247,-33.7629999999964,0.2715042233467102
248,-31.382999999996645,0.1380605399608612
249,-30.831999999996306,0.2154589742422104
250,-30.471999999996598,0.17511768639087677
251,-27.630999999997183,0.35483434796333313
252,-30.083999999996976,0.20099472999572754
253,-30.296999999995773,0.34975650906562805
254,-28.286999999997107,0.12785175442695618
255,-30.39599999999698,0.22827181220054626
256,-30.745999999996272,0.1583932787179947
257,-30.488999999996544,0.1412072330713272
258,-30.282999999996555,0.24846374988555908
259,-31.65299999999662,0.12300698459148407
260,-33.673999999997086,0.24474474787712097
261,-29.22199999999686,0.239174485206604
262,-30.702999999996976,0.2587891221046448
263,-30.013999999996567,0.1462445855140686
264,-29.89799999999624,0.17698031663894653
265,-33.4409999999962,0.23252615332603455
266,-32.3409999999967,0.26282835006713867
267,-31.197999999996558,0.22694431245326996
268,-28.170999999996457,0.13088923692703247
269,-31.349999999996,0.13809563219547272
270,-30.40199999999665,0.17745506763458252
271,-32.705999999996806,0.2471492439508438
272,-31.30099999999662,0.16083763539791107
273,-30.56699999999575,0.21513494849205017
274,-31.103999999996795,0.10431131720542908
275,-33.291999999996754,0.19115318357944489
276,-30.085999999996673,0.14328022301197052
277,-32.46799999999571,0.11961474269628525
278,-30.718999999996836,0.18571031093597412
279,-30.93499999999631,0.09633377194404602
280,-29.69899999999676,0.23071154952049255
281,-29.050999999995962,0.2326713502407074
282,-32.29599999999638,0.037449683994054794
283,-33.46999999999618,0.16676673293113708
284,-34.254999999995604,0.5024796724319458
285,-31.941999999996273,0.12799854576587677
286,-28.917999999996162,0.1497052162885666
287,-29.759999999996374,0.1305495947599411
288,-31.18699999999656,0.22361066937446594
289,-30.73499999999636,0.21076668798923492
290,-33.4979999999966,0.1595790684223175
291,-32.57799999999704,0.33298254013061523
292,-31.85999999999665,0.07224443554878235
293,-31.293999999996103,0.27189719676971436
294,-31.128999999996562,0.19478335976600647
295,-33.018999999996275,0.14878123998641968
296,-34.983999999996165,0.08050137758255005
297,-32.78399999999621,0.22360166907310486
298,-33.78499999999707,0.26236435770988464
299,-36.01499999999654,0.20644986629486084
300,-32.297999999996335,0.3140093684196472
301,-33.932999999995886,0.1889616996049881
302,-30.75699999999639,0.1620020717382431
303,-31.307999999995967,0.08793406188488007
304,-31.480999999995834,0.19399650394916534
305,-30.09199999999606,0.12158353626728058
306,-32.915999999995854,0.15597985684871674
307,-31.545999999996525,0.24858467280864716
308,-30.107999999997006,0.17590031027793884
309,-34.408999999995764,0.1261076033115387
310,-31.563999999996017,0.05776236206293106
311,-33.84299999999587,0.06775638461112976
312,-30.79699999999567,0.2899070680141449
313,-31.25299999999642,0.14877629280090332
314,-34.08199999999631,0.27904370427131653
315,-32.18299999999627,0.22769081592559814
316,-31.098999999996575,0.2587835490703583
317,-30.015999999997117,0.11537259817123413
318,-29.48399999999629,0.236646831035614
319,-29.60299999999683,0.1899924874305725
320,-29.121999999996476,0.1940583884716034
321,-32.611999999997,0.20251613855361938
322,-30.23499999999663,0.1701924353837967
323,-29.51399999999676,0.15232053399085999
324,-32.596999999996584,0.15832296013832092
325,-31.20699999999591,0.2580938935279846
326,-32.26899999999603,0.17479659616947174
327,-30.017999999996764,0.15401561558246613
328,-28.78799999999635,0.16719889640808105
329,-27.89199999999672,0.17185871303081512
330,-30.506999999996474,0.1246730387210846
331,-31.33099999999723,0.1340779960155487
332,-31.120999999996688,0.14944976568222046
333,-29.815999999996297,0.2663130462169647
334,-28.27999999999651,0.15142010152339935
335,-29.16699999999707,0.2047121375799179
336,-29.74499999999659,0.13393954932689667
337,-30.4179999999962,0.1302488148212433
338,-28.94799999999652,0.17576193809509277
339,-31.30999999999658,0.10040314495563507
340,-29.886999999996373,0.20802593231201172
341,-27.58599999999712,0.1356736123561859
342,-28.95599999999683,0.16073164343833923
343,-30.09999999999748,0.059341344982385635
344,-29.43699999999662,0.13804832100868225
345,-29.22199999999663,0.08221345394849777
346,-29.942999999997046,0.2315358817577362
347,-27.682999999996344,0.13412944972515106
348,-31.074999999996994,0.049743421375751495
349,-28.58899999999665,0.28513985872268677
350,-30.31599999999637,0.07228405773639679
351,-29.78999999999598,0.2326173633337021
352,-25.936999999997045,0.18241122364997864
353,-29.35899999999658,0.12704291939735413
354,-27.52799999999655,0.1833408623933792
355,-29.175999999996954,0.27242574095726013
356,-28.98099999999662,0.36508476734161377
357,-29.227999999996285,0.12415061891078949
358,-28.070999999996886,0.08178873360157013
359,-30.858999999996616,0.15656597912311554
