epoch,avg_r,loss
1,-693.6699999999635,0.5096434950828552
2,-700.4509999999733,0.34543943405151367
3,-641.967999999927,0.22721335291862488
4,-649.6699999999402,0.34216970205307007
5,-569.3989999999364,0.48361387848854065
6,-493.40799999995835,0.3581973910331726
7,-540.74899999996,0.27748918533325195
8,-430.42899999996087,0.40404173731803894
9,-468.1619999999689,0.2542422413825989
10,-426.6739999999687,0.36537760496139526
11,-424.38899999997625,0.27432021498680115
12,-374.54899999997906,0.3604624271392822
13,-326.75999999998567,0.39845991134643555
14,-287.5649999999881,0.32512590289115906
15,-305.05699999998643,0.21373629570007324
16,-239.74699999999496,0.4544731378555298
17,-244.03399999999468,0.40540841221809387
18,-253.23499999998955,0.38109755516052246
19,-198.7959999999981,0.2337457537651062
20,-207.5629999999981,0.15260332822799683
21,-201.58199999999778,0.29160377383232117
22,-188.5770000000023,0.2999211251735687
23,-179.97700000000185,0.31858906149864197
24,-192.4239999999994,0.2728276252746582
25,-174.8260000000041,0.2543136179447174
26,-164.64600000000456,0.19650374352931976
27,-166.31900000000488,0.21294856071472168
28,-159.08400000000555,0.268187940120697
29,-161.15300000000548,0.31431612372398376
30,-156.72200000000515,0.29374074935913086
31,-184.3660000000032,0.30962038040161133
32,-160.8350000000046,0.19549345970153809
33,-157.21700000000513,0.24317362904548645
34,-157.53300000000456,0.26236188411712646
35,-157.5190000000035,0.285984605550766
36,-147.28000000000355,0.2733692228794098
37,-155.16300000000348,0.326017290353775
38,-142.81800000000425,0.12581028044223785
39,-142.00300000000388,0.18938791751861572
40,-149.08100000000303,0.365461140871048
41,-140.05100000000328,0.29385295510292053
42,-140.19800000000308,0.27668729424476624
43,-144.09900000000388,0.3717345595359802
44,-136.1900000000028,0.2705436944961548
45,-132.62300000000334,0.1986449956893921
46,-144.27100000000308,0.6888467073440552
47,-139.47000000000358,0.3349668085575104
48,-139.41900000000294,0.29336124658584595
49,-137.12900000000388,0.22940906882286072
50,-140.81600000000378,0.40851935744285583
51,-123.73600000000337,0.07726739346981049
52,-129.2690000000026,0.14101916551589966
53,-128.5770000000037,0.36763954162597656
54,-127.30000000000247,0.308162659406662
55,-136.07700000000312,0.3245452344417572
56,-122.19000000000285,0.18663319945335388
57,-122.71700000000317,0.18006353080272675
58,-122.34000000000304,0.3203728497028351
